cruise speed,image resolution,illuminance,controls responsiveness,power,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_2
76.5056,51.004,84.4617,47.6311,84.0,41.0036,5.01,33.3041,0.0,False
2.5319,16.1411,99.8163,19.1443,15.0,75.1519,23.5689,56.5153,0.0,False
86.9505,24.3285,62.7339,1.4347,49.0,12.7278,9.8739,30.5541,0.0,False
65.5049,46.0594,72.7734,63.76,32.0,21.6062,17.2713,93.68,1.0,True
51.2455,50.6725,57.5868,91.4393,59.0,87.4037,87.5375,10.3651,1.0,False
21.1496,20.8499,20.8823,19.2564,76.0,48.915,24.5762,28.7156,1.0,False
19.5171,16.0946,17.3231,60.8039,4.0,22.3248,89.285,16.1242,1.0,False
55.6484,89.1083,64.7661,87.1329,49.0,94.8064,74.4546,71.0925,1.0,True
65.3026,93.8858,82.1149,13.718,55.0,64.4571,63.6529,43.0498,1.0,False
4.042,58.1372,97.1927,46.2404,63.0,29.3412,74.6037,65.6581,1.0,True
10.1095,49.1991,97.9385,38.2683,73.0,61.6293,56.7511,67.3765,1.0,True
76.1367,53.0574,64.5906,27.9853,83.0,42.5004,15.8017,9.0701,1.0,False
45.8931,40.9324,85.2577,68.889,59.0,36.7548,78.0162,31.3794,1.0,True
58.9167,51.6766,77.0069,91.4568,71.0,34.5908,24.9037,52.1027,1.0,True
37.5421,78.3244,68.8308,28.595,31.0,98.2561,35.1025,8.2049,0.0,False
50.5416,2.8979,64.48,85.9318,66.0,97.5129,30.0808,17.151,0.0,False
59.9151,58.782,28.0449,18.2148,95.0,28.833,69.4695,36.4445,1.0,True
13.2559,77.8036,25.579,28.5598,36.0,62.8609,50.4528,88.5329,1.0,True
66.6765,14.3321,88.336,89.0059,50.0,35.791,0.0111,58.6354,1.0,True
65.949,23.0641,95.1097,11.648,14.0,69.8507,3.9215,70.0643,0.0,False
95.7617,80.5313,74.7313,83.5062,75.0,98.5963,94.2551,70.8229,1.0,False
91.1819,22.0392,33.996,95.3617,94.0,15.8066,14.3283,75.5924,1.0,False
59.8482,30.9491,56.6044,49.5726,82.0,17.5761,27.3124,46.9591,1.0,False
37.5554,22.9165,87.5474,9.9372,13.0,25.8624,66.0536,24.6067,1.0,False
29.3917,15.5583,41.428,35.4298,85.0,12.4819,37.3828,86.3844,1.0,True
39.3071,26.3073,26.168,45.1105,40.0,93.4608,68.4634,86.8758,0.0,False
41.4083,51.2753,49.541,20.094,61.0,40.0277,98.6547,8.9414,0.0,False
5.5695,66.6956,17.1185,90.2385,17.0,0.1196,77.4334,85.145,0.0,False
0.4676,15.7338,65.2186,46.4356,55.0,66.2707,66.7235,95.0188,0.0,False
22.967,61.18,99.8787,92.1948,16.0,70.9419,18.9562,94.8926,1.0,True
64.3193,36.055,39.1087,59.7456,10.0,17.0336,86.8909,66.7495,1.0,False
62.5806,19.5591,88.5629,95.965,53.0,54.0624,7.8426,43.9204,1.0,False
78.1065,68.4178,90.7215,22.6909,8.0,35.3296,24.6045,52.7984,0.0,False
20.6712,4.9972,68.4804,48.6348,4.0,10.915,56.7768,53.82,1.0,False
75.1527,26.1951,81.2795,92.9851,62.0,11.1154,74.402,17.7631,0.0,False
29.6936,53.4276,4.8332,87.7241,97.0,21.9064,13.3867,4.3489,0.0,False
89.3967,24.0587,50.7632,69.798,34.0,16.4656,45.0117,8.3641,1.0,False
69.1856,53.8805,86.4779,62.4519,52.0,69.5255,73.6515,77.1357,0.0,False
6.1888,0.7506,5.2255,99.0021,6.0,0.2893,47.6274,12.9038,1.0,False
89.4223,81.4277,96.3964,85.5564,45.0,21.3683,72.096,98.3699,1.0,False
5.7435,37.7368,81.9885,59.971,16.0,61.2907,56.6444,61.2216,0.0,False
60.5965,78.618,52.0662,77.4748,15.0,35.8799,89.7528,38.2571,1.0,True
62.2304,84.3332,15.8779,83.6245,76.0,14.1314,49.424,4.2445,1.0,False
42.7718,54.921,31.5745,80.3187,90.0,80.778,26.7477,30.0451,0.0,False
86.7484,53.4202,18.6514,92.4722,92.0,2.3352,40.1944,28.1356,1.0,False
45.1692,15.4718,85.84,14.1809,82.0,46.3763,94.6219,7.6563,1.0,False
66.6284,67.425,79.2562,56.8574,5.0,29.3419,10.7765,84.4658,0.0,False
94.1817,0.9937,80.576,68.3468,100.0,27.7186,91.6965,87.4657,1.0,False
28.6262,46.5123,14.0692,77.7557,29.0,69.2582,6.1131,42.4038,1.0,False
98.279,43.8839,97.8636,86.5801,90.0,72.8192,20.7065,65.6353,0.0,False
64.896,1.4164,81.8946,43.8275,81.0,32.1428,73.3588,63.2065,0.0,False
36.0218,51.6073,65.8316,15.6859,85.0,96.8257,32.6329,57.0382,0.0,False
80.7401,11.8759,17.1057,58.3431,64.0,24.8145,34.53,59.0034,0.0,False
53.2894,77.8519,78.8285,47.7042,14.0,94.3878,42.2835,73.4691,0.0,False
10.238,62.4737,97.7222,79.3281,16.0,12.4911,31.9257,11.6595,0.0,False
88.9952,47.8848,3.3764,82.5568,1.0,79.2352,25.6332,1.3374,1.0,False
5.7749,40.6204,56.0632,41.6628,40.0,60.7803,92.0664,50.6222,0.0,False
80.9474,92.2876,47.7532,15.9948,31.0,44.5075,75.2699,71.0972,0.0,False
53.5319,39.9122,63.4684,31.7711,33.0,58.9575,19.9811,26.267,1.0,True
36.0036,49.7546,0.4293,98.2659,33.0,32.0247,56.1618,50.6853,0.0,True
73.4475,41.2119,19.8227,38.0925,50.0,78.7386,92.5354,96.4319,0.0,False
64.4743,36.827,24.4805,83.0758,47.0,37.5031,16.2805,88.5996,0.0,False
91.0184,30.8441,19.4,90.3117,22.0,67.0358,31.3709,92.4644,0.0,False
46.4778,23.9385,90.3926,26.4507,38.0,62.2916,5.1223,83.0031,1.0,True
82.9374,83.1389,4.4206,76.7071,74.0,85.5468,68.5095,99.7351,0.0,False
21.6094,27.5431,19.6238,96.4731,72.0,75.1006,23.1625,58.7166,0.0,False
99.276,96.403,16.9529,44.5609,29.0,12.4258,74.0258,24.9068,1.0,False
27.1514,14.6569,12.5254,32.7543,41.0,20.3585,11.6137,49.8573,1.0,False
28.8044,88.6021,24.6811,30.2691,77.0,92.9935,59.8017,15.9001,0.0,False
20.5173,90.9526,76.7421,64.5115,91.0,22.3403,90.6271,79.6111,0.0,False
6.3556,75.2877,81.9736,86.3869,32.0,20.7908,99.8712,82.2537,1.0,False
32.516,74.0864,82.9572,67.6806,35.0,40.0646,51.5085,34.3654,0.0,False
60.4411,63.4866,89.2726,78.5066,68.0,61.0395,71.7715,30.0404,1.0,True
26.7427,63.5121,11.6023,23.473,6.0,59.9874,71.2155,88.7502,0.0,False
88.0172,95.9834,38.9086,70.3964,47.0,95.8475,65.1077,17.9167,0.0,False
49.0212,85.2651,11.0114,43.3113,80.0,18.2958,82.5313,7.3786,1.0,False
89.6238,48.1621,67.2009,87.0595,97.0,83.5728,25.1338,26.1612,1.0,False
4.0941,61.9109,85.6589,51.7799,79.0,11.2718,25.8015,18.095,0.0,False
97.4282,44.0566,26.5773,9.9433,88.0,59.3676,17.5462,93.471,1.0,False
76.0741,52.5539,48.0146,15.4289,50.0,39.004,54.7942,81.2244,1.0,False
53.4675,91.0042,97.4489,83.187,88.0,81.5397,9.1165,57.9005,1.0,True
7.5294,48.3768,56.784,46.042,88.0,26.2426,46.0577,18.3104,1.0,True
58.4898,6.3012,22.9132,33.6339,10.0,84.8166,62.6217,88.6477,1.0,False
62.2556,1.1758,1.1685,45.3971,100.0,37.0933,35.7926,26.0123,1.0,False
73.705,79.9102,51.4161,83.3973,97.0,48.8562,8.3756,71.1745,0.0,False
39.7295,44.6635,49.462,19.2916,87.0,30.9572,90.917,60.0954,1.0,True
61.3122,89.0234,80.3416,66.0329,43.0,86.2297,62.1454,12.5988,1.0,False
53.8028,39.5896,2.2019,93.6991,82.0,22.0271,95.357,79.8385,0.0,False
41.1861,86.5203,43.2876,7.8859,20.0,80.45,10.1989,24.4147,1.0,False
68.9509,19.877,7.617,81.0621,72.0,72.1207,12.9701,31.9613,1.0,False
68.141,68.5587,93.4353,57.732,57.0,34.714,95.7639,55.6149,0.0,False
55.2324,77.4508,26.1363,63.1013,11.0,31.0355,19.1507,4.9595,1.0,False
18.6498,76.7719,11.4965,87.437,43.0,17.6431,53.7286,32.2847,1.0,True
10.184,59.4925,99.0957,17.5109,31.0,62.8748,51.8518,96.114,1.0,True
32.2687,77.1984,78.3573,10.2968,37.0,84.8422,3.1561,17.0489,1.0,False
89.6884,50.3063,37.1204,53.8516,60.0,96.8283,1.188,84.5034,1.0,False
79.356,36.7785,11.335,46.311,34.0,34.1892,6.1186,59.1228,1.0,False
6.5526,87.7804,52.0531,7.7262,52.0,22.5217,12.7678,8.1093,1.0,False
68.1895,52.7072,18.0042,93.613,91.0,63.9698,22.6999,8.9637,1.0,False
26.421,11.0839,5.8346,1.8163,63.0,77.3299,34.6492,34.2962,1.0,False
65.583,72.9103,90.9778,0.0044,69.0,77.9088,26.7285,44.3143,1.0,False
66.9827,34.2479,62.3733,37.0674,33.0,5.5286,43.4278,0.2236,0.0,False
56.4812,10.7737,2.2062,7.1905,11.0,44.1898,49.2566,10.1407,1.0,False
37.9465,22.0956,60.3808,92.0138,46.0,85.5403,28.085,29.4312,1.0,True
85.9881,77.6421,11.8302,63.6762,10.0,80.2848,90.6963,24.4964,1.0,False
89.4135,2.8709,88.3476,9.9005,58.0,43.3972,5.8824,55.0757,1.0,False
8.2931,24.2183,37.6449,81.0793,8.0,97.4206,94.542,92.1125,1.0,False
67.341,95.2407,4.1919,20.6994,7.0,62.6329,71.8377,21.0296,0.0,False
79.8669,16.7363,86.1937,67.7303,87.0,80.4118,6.5672,53.6595,1.0,False
0.7934,27.0977,80.7894,44.5323,45.0,81.4108,75.9858,20.8977,0.0,False
39.7441,10.4968,22.5422,67.4225,62.0,14.174,2.1987,93.8219,0.0,False
34.313,43.5952,58.3338,26.569,22.0,55.0907,77.4095,91.1729,1.0,True
50.8267,35.7552,22.0689,58.6113,35.0,18.7888,70.4268,85.3348,0.0,False
61.3432,80.4122,30.1946,41.1506,71.0,40.8581,96.3536,81.7961,1.0,False
32.2224,71.5859,3.7605,28.4215,55.0,0.7032,14.507,47.3851,0.0,False
65.5128,95.8176,39.5912,95.8701,17.0,6.118,7.1981,4.8563,1.0,False
3.387,12.2353,98.5799,69.4381,45.0,35.8092,26.7732,67.1962,1.0,True
74.7269,39.7098,88.1912,85.7037,55.0,55.3332,29.2839,72.701,1.0,True
43.5502,16.43,97.5627,49.3861,36.0,70.4278,82.984,19.3392,0.0,False
10.3605,61.6141,55.3577,84.6122,50.0,49.7327,8.6357,42.9559,1.0,True
10.1725,15.0675,82.321,49.9568,28.0,63.6167,39.3093,38.5142,0.0,False
72.1617,11.2134,38.8798,54.1266,68.0,93.6812,98.5286,84.3358,1.0,False
69.9717,65.6911,10.9824,58.7495,52.0,35.0224,63.5549,42.8942,1.0,False
68.9624,95.2192,85.9306,28.4833,45.0,92.2974,76.914,35.6777,1.0,True
70.3282,69.9124,37.1556,19.9814,92.0,33.6854,42.9727,97.1712,0.0,False
22.3485,15.6887,91.2402,73.9704,37.0,19.7533,46.6937,30.9696,1.0,True
39.7257,97.8699,41.3779,18.095,66.0,46.9252,19.8733,41.0161,1.0,False
27.2759,19.075,91.4279,89.0989,29.0,82.182,79.0457,68.1318,1.0,True
5.2784,40.5702,34.0561,3.3095,40.0,42.6544,45.4066,45.1328,1.0,False
57.1112,55.8531,96.3725,16.0285,82.0,35.0789,5.2042,80.6855,1.0,True
26.98,3.4059,56.0567,72.2014,94.0,83.9111,50.9298,10.8574,1.0,False
88.9801,65.7922,39.6855,13.0032,89.0,59.3923,83.7174,46.1818,0.0,False
69.4293,86.8591,38.7574,51.8282,87.0,30.9437,28.4553,51.5061,0.0,False
96.0077,68.2271,18.3755,9.8114,36.0,7.4703,63.4171,92.5101,0.0,False
32.7374,97.8122,87.4827,85.3062,76.0,51.3094,64.3803,89.4422,1.0,True
87.7704,69.6688,87.0814,10.034,99.0,14.3032,56.1467,30.8466,0.0,False
37.4984,9.5348,59.2549,96.646,0.0,45.9741,95.8924,19.3236,0.0,False
62.6652,4.995,57.5861,2.1728,91.0,56.949,53.5226,66.0617,0.0,False
46.6575,78.8752,34.4036,91.0002,77.0,24.646,30.3365,97.5475,1.0,True
68.946,14.1559,41.2156,89.6589,41.0,9.4553,74.549,7.5278,0.0,False
21.6053,55.1167,38.8308,37.191,2.0,41.0557,22.5209,43.4414,1.0,False
22.0427,92.9409,97.3193,81.6042,88.0,55.116,33.2645,18.6895,0.0,False
57.6368,70.462,62.1949,61.7097,48.0,44.2328,9.4979,21.3209,0.0,False
65.6037,82.8397,94.3569,67.4317,99.0,53.7344,23.1534,10.646,1.0,True
65.7447,41.8602,53.8296,95.3888,68.0,47.5235,8.6163,53.1993,1.0,True
74.0822,65.916,77.7601,4.3583,18.0,98.515,86.1579,84.0357,0.0,False
11.7897,24.6665,3.8168,99.9294,42.0,91.5834,95.0065,83.3894,1.0,False
98.7689,90.9227,47.3995,79.4097,58.0,16.3203,10.1817,56.99,1.0,False
91.5162,19.531,30.4942,62.3174,85.0,19.1535,1.545,53.7533,1.0,False
30.0794,96.3701,83.1574,52.5433,92.0,91.1705,69.4025,12.2417,0.0,False
80.3188,21.8818,91.6611,81.0792,89.0,51.6288,88.5778,87.7061,1.0,False
47.0296,23.2885,49.9243,19.8293,80.0,63.3843,1.3883,6.766,1.0,False
38.5741,60.9639,55.532,17.9781,41.0,66.0757,89.8023,50.3105,0.0,False
22.4225,66.7113,82.8521,40.1786,50.0,25.8148,74.1359,75.0558,0.0,False
89.6876,9.6548,14.3799,4.0024,77.0,13.4744,71.8941,1.0713,1.0,False
56.9358,70.4473,57.9604,21.4946,89.0,6.6519,70.2662,11.5096,0.0,False
15.2104,33.7051,38.7478,53.7051,88.0,50.138,85.3058,88.2348,0.0,False
20.251,18.5115,52.3844,80.2592,4.0,18.0017,17.8518,9.3206,0.0,False
68.8734,47.6975,34.9918,63.0763,34.0,32.6324,71.9381,69.7685,1.0,True
2.9511,97.873,9.8568,61.1951,41.0,79.0352,97.6013,8.4977,1.0,False
47.8105,66.0693,40.9735,39.4111,72.0,35.5389,81.3091,2.1931,1.0,False
68.3414,35.2982,68.1971,39.2037,38.0,88.0002,45.1979,2.6435,0.0,False
83.2182,50.5635,32.8159,10.8802,76.0,83.0406,86.6955,56.4417,1.0,False
18.6368,18.2534,49.1315,24.8193,58.0,98.7718,40.1208,47.0806,1.0,False
21.7583,97.5909,37.1512,77.5301,22.0,14.4332,98.8508,40.8567,0.0,False
40.0768,81.1714,58.5102,19.6842,99.0,19.1173,27.3385,83.9261,1.0,True
29.5522,2.2411,88.0809,91.531,9.0,47.3761,60.5094,14.9404,0.0,False
10.0404,12.5609,11.5732,61.2189,73.0,23.5224,61.0661,38.855,0.0,False
27.5368,58.3731,54.7949,7.0518,83.0,36.667,92.9327,52.7552,0.0,False
97.5469,85.2169,11.5829,50.5764,12.0,14.3426,27.5618,14.349,0.0,False
30.6868,58.8744,82.281,34.1639,10.0,32.512,25.2732,55.7104,0.0,False
31.2989,79.9873,79.6417,0.1028,42.0,63.8176,52.6754,45.3364,0.0,False
27.4772,26.1737,91.7127,11.3269,76.0,8.1852,69.8681,90.1174,1.0,False
24.4859,47.7463,80.4697,7.6943,15.0,96.9809,11.5277,91.5597,0.0,False
28.4714,16.0521,52.54,89.1743,10.0,33.8783,24.3904,36.6255,0.0,False
42.8777,61.8225,48.3441,58.7485,18.0,89.1739,5.1292,71.0303,0.0,False
59.4555,79.8037,90.6559,20.0087,94.0,51.8544,36.4937,17.4888,1.0,False
38.3397,16.8138,48.7177,16.9545,29.0,28.2376,84.1632,26.6573,1.0,False
74.3969,19.3468,68.9771,61.0009,66.0,93.31,84.2215,78.3939,1.0,False
35.2653,32.9494,17.6122,5.911,54.0,82.3301,27.8743,95.2464,1.0,False
92.1162,78.6773,39.2541,9.0222,99.0,63.6087,53.9433,19.4443,1.0,False
71.1195,89.4555,28.4995,46.4802,36.0,13.0175,6.4716,51.7144,0.0,False
47.5524,35.835,53.4915,11.1633,23.0,1.1772,18.4186,81.274,0.0,False
39.7001,26.6641,61.1204,52.4708,24.0,59.2991,36.7446,22.6375,0.0,False
23.0549,89.313,10.8497,73.69,39.0,92.6118,26.4403,53.0973,0.0,False
24.4876,72.6743,32.8022,29.8731,22.0,98.0229,78.6403,85.8698,1.0,False
1.2714,42.5028,10.6439,78.616,30.0,25.5907,92.2812,39.1416,0.0,False
79.8482,53.6515,75.0376,85.0896,3.0,54.6325,3.5332,38.5567,0.0,False
92.8575,3.4081,16.3381,82.4934,36.0,14.2921,62.9309,79.1048,1.0,False
96.9357,3.2827,93.6827,74.9551,58.0,91.1131,55.3451,35.5498,0.0,False
25.8255,21.1144,78.162,19.0483,59.0,65.8216,81.2182,23.3614,0.0,False
27.5963,41.5312,8.6762,87.1221,27.0,86.92,91.7823,18.6601,0.0,False
85.2845,17.4166,67.9451,44.2424,26.0,26.5524,60.0248,96.2824,0.0,False
18.2066,35.883,58.0571,83.9667,16.0,6.6412,94.5281,2.7743,1.0,False
29.1641,83.0382,87.1147,24.6253,58.0,13.3575,9.3927,33.036,1.0,True
36.8545,17.4466,15.2025,9.5562,17.0,69.6542,64.5344,53.6178,0.0,False
23.729,92.9635,9.6974,12.8976,91.0,83.7189,45.4386,33.7158,0.0,False
96.0849,67.5251,18.8502,77.1389,25.0,81.0162,62.139,50.4561,1.0,False
9.3151,37.1488,24.7521,19.6876,88.0,42.4042,81.9479,89.8323,0.0,False
40.0469,58.5381,39.9754,94.4646,48.0,74.1794,33.3068,0.0742,0.0,False
2.9634,94.4554,60.8891,43.5751,97.0,96.0258,43.7842,58.2236,0.0,False
82.4356,92.7226,97.4431,9.4745,99.0,82.1447,38.6245,11.0783,1.0,False
47.9881,93.4154,87.6199,70.4887,57.0,12.1207,85.0722,55.7583,1.0,True
9.7723,28.1416,78.0994,20.0265,80.0,22.0387,54.6214,82.4708,0.0,False
97.5483,25.0324,96.776,6.7958,98.0,38.0591,94.1807,77.9905,0.0,False
70.239,90.3746,42.1367,41.9304,21.0,73.1462,2.3416,99.8972,0.0,True
79.6761,44.2372,28.5313,20.5613,20.0,44.7041,60.8089,9.621,1.0,False
83.5803,8.3311,66.5808,9.7579,99.0,20.0012,65.6177,21.2928,0.0,False
9.6155,16.2414,97.205,77.8766,42.0,65.261,37.1758,87.5801,1.0,True
43.0096,89.9035,49.3522,22.7114,51.0,63.8645,5.7466,85.9132,0.0,False
70.0655,8.2917,36.9149,17.9049,40.0,17.6185,94.4436,62.7554,1.0,False
75.5323,23.7091,70.4152,92.3675,21.0,19.9303,64.4152,42.9066,1.0,False
27.4659,34.75,52.0059,35.569,46.0,95.9527,81.0887,34.4547,0.0,False
41.261,30.578,14.8984,45.4471,71.0,86.4547,61.0595,84.4023,0.0,False
8.5663,46.8535,56.4056,1.4617,28.0,48.9519,28.1225,67.3901,0.0,False
74.9303,17.8316,71.8193,42.7657,24.0,77.5479,35.2872,76.5525,1.0,False
92.0409,2.5127,96.6627,75.3471,47.0,11.9717,40.9672,1.5031,1.0,False
45.9175,10.9659,0.406,43.8744,9.0,0.6743,21.5221,22.8283,0.0,False
45.112,53.1154,89.7314,58.8389,21.0,82.4083,53.5866,70.2783,1.0,True
48.5068,42.0768,61.3582,90.2313,95.0,75.0022,5.4271,96.6497,0.0,False
81.1863,49.9055,30.2697,24.2588,95.0,34.0344,66.272,15.3428,1.0,False
97.9796,23.7652,3.159,55.2555,25.0,32.9629,91.8351,42.8865,0.0,False
44.1435,88.2743,79.1163,57.5284,76.0,20.3369,94.9697,76.3433,1.0,False
37.684,65.2047,90.5376,41.2515,63.0,38.8973,22.9103,72.7692,1.0,True
68.2495,77.0776,4.6221,79.0472,89.0,70.4227,75.8904,19.8415,0.0,False
62.9087,64.1909,73.2711,42.6153,25.0,62.2468,14.1278,79.2885,1.0,True
47.2826,72.9868,68.9619,40.4876,57.0,75.2112,43.4855,13.0751,1.0,True
47.9199,61.5522,31.1122,76.9588,79.0,0.8685,47.8034,59.3992,1.0,True
56.329,73.2745,61.2414,96.3176,52.0,81.5714,7.4291,16.2523,1.0,True
43.3823,71.3355,56.8544,40.044,37.0,39.8648,91.8696,76.5586,0.0,False
40.2137,4.58,32.9601,1.0837,32.0,19.9578,94.6511,30.6664,0.0,False
38.7583,29.4808,98.3534,91.6943,18.0,73.0104,93.0735,46.5671,0.0,False
72.6316,70.4402,24.1434,95.809,54.0,50.4773,33.2857,42.0122,1.0,True
66.0268,19.8936,43.3228,9.0544,95.0,10.502,78.1979,57.9936,0.0,False
38.4999,67.6927,37.9206,92.4602,1.0,60.665,84.2393,94.8612,0.0,False
44.6182,19.8645,91.9408,58.3891,71.0,89.4006,0.1666,70.4186,1.0,True
60.9214,92.4966,7.4629,1.3033,70.0,91.9848,8.2623,18.2079,0.0,False
37.5751,7.0535,95.53,40.7084,15.0,58.3549,67.8041,13.4178,0.0,False
40.9173,0.5777,43.5172,30.7205,2.0,81.9764,99.8443,26.6243,1.0,False
15.6376,68.9572,91.6755,42.4748,10.0,44.7593,98.3124,91.6482,1.0,False
55.1791,9.6502,32.4101,35.7915,88.0,87.8837,47.5267,11.9721,1.0,False
83.5767,2.13,71.5339,60.3509,84.0,10.898,97.6273,42.1007,1.0,False
36.8848,82.7011,29.0662,15.9222,73.0,29.6974,38.5398,42.617,1.0,True
80.1635,79.1459,81.0496,46.975,11.0,87.7144,50.2046,85.7512,0.0,False
77.142,82.5957,42.7742,15.3052,12.0,21.774,99.5005,19.7835,0.0,False
35.9004,59.4645,20.2222,61.9996,16.0,23.1728,55.248,73.5694,0.0,False
54.8763,92.8799,36.8285,6.4431,100.0,77.5159,16.3481,31.1442,0.0,False
39.2293,33.036,21.9269,62.0942,2.0,21.6515,55.6991,58.8853,0.0,False
8.4978,21.8803,61.2024,30.7343,31.0,90.4215,21.286,54.1045,1.0,False
22.8621,15.3625,90.5503,67.1684,74.0,87.9683,99.2128,73.2989,1.0,False
37.3365,14.0895,59.0574,79.4814,85.0,79.9775,11.0341,40.0956,1.0,False
89.1009,47.6176,87.0161,84.442,97.0,22.1103,5.1491,88.5433,1.0,False
64.0978,73.3768,20.4495,1.451,56.0,95.2441,89.1298,1.3973,0.0,False
50.1774,55.1707,75.8297,48.2812,12.0,72.4027,7.3917,6.0466,1.0,False
57.5727,15.7141,80.073,28.1966,12.0,53.342,81.4187,9.3935,0.0,False
61.8905,12.3939,23.2508,41.0004,73.0,8.4457,40.4406,57.2188,0.0,False
61.0833,91.567,98.0011,81.0439,33.0,75.8296,97.7216,66.4819,1.0,False
76.6799,91.6548,94.5331,9.3405,15.0,30.5829,73.3713,26.5703,1.0,False
3.5397,80.7475,7.7963,82.2158,82.0,47.2739,95.4059,83.195,0.0,False
12.7908,82.4777,24.7985,25.1639,48.0,67.7066,81.164,69.7495,0.0,False
91.4759,42.8048,57.2765,8.2845,46.0,37.3347,87.0076,73.8967,1.0,False
57.5889,85.8105,43.6549,10.8536,82.0,38.8392,45.2712,97.2715,0.0,False
22.7118,40.1806,65.8572,3.5865,28.0,41.2518,17.9765,97.5142,0.0,False
14.7745,65.5636,38.1382,81.3007,47.0,30.3236,97.2487,43.916,1.0,False
73.1641,0.6176,26.6803,69.71,83.0,97.6562,79.726,95.7994,1.0,False
74.9867,68.4244,64.7087,71.4998,4.0,91.599,6.9361,79.0432,1.0,False
91.959,94.1889,65.9055,22.2092,95.0,64.0676,86.7612,3.6568,0.0,False
