formation,flying_speed,countermeasure,weather,day_time,threat_range,#threats,req_5
1.0,30.8035,1.0,2.0,9.0,36776.4972,1.0,False
1.0,38.2379,0.0,4.0,11.0,9047.9136,82.0,False
1.0,45.1099,1.0,4.0,5.0,34530.3714,96.0,False
0.0,21.7404,1.0,2.0,23.0,39304.8672,73.0,False
1.0,46.8535,1.0,1.0,1.0,28476.9354,65.0,False
1.0,16.5,1.0,4.0,20.0,9519.4446,37.0,False
0.0,46.7905,1.0,4.0,19.0,30921.7776,64.0,False
1.0,7.0574,1.0,4.0,2.0,13343.4174,81.0,False
1.0,11.2159,1.0,2.0,16.0,3486.0605,86.0,False
1.0,9.6713,1.0,4.0,20.0,15028.1774,57.0,False
1.0,39.922,0.0,3.0,21.0,29883.4257,25.0,False
0.0,38.4608,0.0,4.0,7.0,29349.9728,60.0,False
0.0,35.7545,0.0,1.0,3.0,34813.1734,60.0,False
0.0,46.3269,1.0,2.0,21.0,37207.2091,47.0,False
1.0,31.5391,0.0,3.0,11.0,37148.5148,27.0,False
0.0,30.5386,1.0,3.0,11.0,18875.2766,34.0,False
1.0,35.2885,0.0,1.0,9.0,34097.7448,30.0,False
1.0,28.8456,0.0,2.0,15.0,32906.801,31.0,False
1.0,43.722,0.0,3.0,14.0,10335.1551,21.0,False
0.0,15.9488,0.0,2.0,6.0,28449.3443,40.0,False
0.0,29.9951,0.0,4.0,8.0,28182.0047,12.0,False
1.0,12.1599,1.0,2.0,7.0,29636.6025,9.0,False
1.0,48.7914,1.0,4.0,11.0,3706.6206,17.0,False
1.0,15.0095,1.0,1.0,5.0,12065.2441,7.0,False
1.0,11.944,0.0,2.0,15.0,25291.7655,59.0,False
1.0,11.5537,1.0,2.0,21.0,23331.8473,87.0,False
1.0,20.4916,0.0,4.0,0.0,19839.0471,98.0,False
0.0,18.7123,1.0,3.0,20.0,2313.4128,59.0,False
0.0,34.2065,0.0,1.0,17.0,19675.2311,26.0,False
0.0,26.6699,1.0,4.0,12.0,19752.2131,14.0,False
0.0,14.5915,1.0,1.0,10.0,27954.8055,36.0,False
0.0,35.385,0.0,4.0,6.0,3614.322,4.0,False
0.0,31.7248,1.0,1.0,1.0,5707.467,40.0,False
1.0,11.0326,1.0,2.0,20.0,5190.3125,54.0,False
0.0,44.0499,0.0,2.0,18.0,8886.35,45.0,False
1.0,27.0023,0.0,1.0,7.0,13276.8747,32.0,False
1.0,9.2434,0.0,4.0,12.0,8889.9321,67.0,False
0.0,13.119,1.0,4.0,0.0,22875.5983,79.0,False
1.0,17.9127,1.0,1.0,10.0,8527.7645,35.0,False
1.0,19.4032,0.0,2.0,8.0,6986.9521,63.0,False
1.0,15.1263,0.0,1.0,12.0,33393.7253,98.0,False
0.0,28.8749,1.0,4.0,4.0,33458.1268,87.0,False
0.0,20.0497,0.0,1.0,13.0,20086.6913,21.0,False
0.0,20.9655,0.0,3.0,16.0,7037.367,95.0,False
1.0,43.928,1.0,1.0,14.0,3793.3461,95.0,False
0.0,33.1162,0.0,1.0,4.0,11619.4309,16.0,False
1.0,29.1055,1.0,2.0,0.0,29128.486,58.0,False
0.0,36.8056,1.0,4.0,16.0,12721.4962,5.0,False
0.0,47.5386,0.0,1.0,20.0,35799.7773,53.0,False
0.0,15.3764,1.0,3.0,19.0,12461.3851,97.0,False
1.0,46.537,0.0,4.0,2.0,34428.1914,66.0,False
1.0,37.0142,1.0,1.0,11.0,7973.5369,27.0,False
1.0,39.8859,1.0,3.0,0.0,16920.8811,4.0,False
0.0,48.7925,0.0,2.0,22.0,23268.3244,66.0,False
0.0,48.1455,0.0,3.0,15.0,15590.4021,57.0,False
1.0,12.9878,1.0,4.0,10.0,23098.8803,21.0,False
1.0,24.6909,1.0,2.0,1.0,8788.342,65.0,False
1.0,35.8898,0.0,3.0,19.0,27866.6785,11.0,False
1.0,20.7256,1.0,3.0,7.0,32971.6328,45.0,False
0.0,18.9146,1.0,1.0,23.0,9983.7892,33.0,False
1.0,10.9089,1.0,3.0,21.0,35397.5912,93.0,False
0.0,44.1318,1.0,3.0,13.0,38294.4574,38.0,False
1.0,8.1587,1.0,3.0,12.0,24637.655,51.0,False
0.0,24.8196,0.0,2.0,4.0,9355.9346,64.0,False
1.0,45.8405,1.0,2.0,8.0,10877.9705,90.0,False
0.0,39.9547,0.0,3.0,5.0,22316.2175,34.0,False
0.0,40.8197,0.0,4.0,11.0,14687.6988,14.0,False
0.0,41.6506,1.0,2.0,2.0,18773.7919,27.0,False
1.0,34.8769,1.0,4.0,12.0,39118.3215,55.0,False
1.0,38.1134,1.0,1.0,0.0,10963.8395,16.0,False
1.0,18.1663,0.0,1.0,16.0,6393.1557,56.0,False
1.0,13.3082,1.0,1.0,5.0,29570.7194,17.0,False
1.0,40.5854,1.0,4.0,21.0,4962.2212,99.0,False
1.0,34.3154,0.0,1.0,20.0,5178.8945,65.0,False
0.0,36.4,0.0,4.0,7.0,25609.1679,53.0,False
1.0,35.744,0.0,4.0,1.0,19454.08,60.0,False
1.0,29.5495,0.0,1.0,9.0,14138.1964,48.0,False
1.0,21.6523,1.0,3.0,22.0,5868.6224,100.0,False
0.0,27.0495,1.0,2.0,20.0,9864.1628,46.0,False
0.0,33.2891,1.0,1.0,7.0,22128.3862,76.0,False
0.0,31.9218,0.0,4.0,17.0,4015.8341,13.0,False
0.0,38.5828,1.0,3.0,17.0,13807.3556,92.0,False
0.0,17.5064,1.0,3.0,14.0,37773.1627,34.0,False
0.0,39.8391,0.0,3.0,2.0,27093.5972,73.0,False
1.0,14.1188,1.0,4.0,5.0,25093.0375,37.0,False
0.0,16.2872,0.0,1.0,10.0,24580.8954,78.0,False
1.0,29.1792,1.0,2.0,5.0,31281.182,45.0,False
1.0,18.4089,0.0,1.0,8.0,38882.3922,58.0,False
1.0,14.3605,0.0,2.0,8.0,7078.2693,65.0,False
0.0,49.446,0.0,1.0,3.0,29877.7289,30.0,False
0.0,34.9694,1.0,1.0,18.0,13741.237,9.0,False
1.0,25.1372,1.0,3.0,11.0,37646.1843,72.0,False
1.0,41.5029,1.0,4.0,7.0,14357.8013,57.0,False
1.0,5.7791,0.0,1.0,20.0,4854.7342,72.0,False
1.0,45.112,1.0,2.0,3.0,10305.668,15.0,False
1.0,15.9207,0.0,1.0,13.0,28357.9033,22.0,False
0.0,13.7003,0.0,4.0,21.0,8328.7611,59.0,False
0.0,36.3808,0.0,4.0,14.0,20253.2785,32.0,False
0.0,27.7808,0.0,1.0,13.0,15614.1065,53.0,False
1.0,14.98,0.0,3.0,8.0,22092.9772,91.0,False
1.0,32.241,0.0,1.0,2.0,17666.6587,60.0,False
1.0,47.8766,1.0,1.0,4.0,6698.1447,54.0,False
1.0,10.6658,1.0,4.0,21.0,2579.0446,79.0,False
0.0,26.7757,0.0,1.0,4.0,33828.7744,86.0,False
0.0,25.8293,1.0,4.0,3.0,24809.7213,29.0,False
1.0,18.2236,0.0,1.0,3.0,14491.305,6.0,False
0.0,27.9296,1.0,4.0,13.0,15545.1842,70.0,False
1.0,9.2179,0.0,4.0,5.0,5290.5351,31.0,False
1.0,30.2646,1.0,4.0,23.0,3961.6431,42.0,False
1.0,28.9766,0.0,3.0,0.0,21924.508,85.0,False
1.0,48.4411,1.0,4.0,23.0,8776.7221,77.0,False
0.0,17.4373,1.0,1.0,0.0,29213.3681,90.0,False
1.0,32.1142,1.0,1.0,2.0,1993.3437,4.0,False
0.0,13.3269,0.0,2.0,0.0,22271.0278,3.0,False
0.0,25.1297,0.0,4.0,15.0,10481.0228,31.0,False
1.0,34.3403,1.0,4.0,8.0,12669.83,82.0,False
0.0,24.0097,0.0,3.0,1.0,23550.1477,42.0,False
1.0,16.4121,1.0,2.0,8.0,18009.0412,34.0,False
0.0,15.7968,0.0,3.0,15.0,10251.1346,5.0,False
1.0,15.2137,1.0,2.0,19.0,15814.8449,64.0,False
0.0,6.6041,1.0,1.0,4.0,31218.5197,65.0,False
1.0,25.3378,0.0,3.0,15.0,15214.007,63.0,False
0.0,39.9345,1.0,1.0,16.0,29623.7386,96.0,False
1.0,27.2958,1.0,4.0,9.0,14924.5595,34.0,False
1.0,17.8911,1.0,3.0,12.0,26844.7262,61.0,False
0.0,10.8054,0.0,1.0,0.0,13550.6571,25.0,False
0.0,45.7517,0.0,4.0,3.0,17560.5809,54.0,False
1.0,27.2182,0.0,2.0,20.0,27639.3108,45.0,False
1.0,28.6473,0.0,3.0,0.0,21632.9922,8.0,False
0.0,11.5927,1.0,2.0,16.0,31877.7392,89.0,False
1.0,32.6161,0.0,1.0,14.0,21631.6141,22.0,False
1.0,9.8167,0.0,1.0,6.0,7978.8066,89.0,False
1.0,41.9589,1.0,3.0,1.0,27283.0391,78.0,False
1.0,5.7979,0.0,4.0,16.0,35351.1433,63.0,False
1.0,19.7297,1.0,4.0,21.0,15869.1998,55.0,False
0.0,35.1728,0.0,4.0,16.0,17776.2325,33.0,False
1.0,38.1662,0.0,1.0,5.0,35663.1994,37.0,False
0.0,47.9278,0.0,4.0,10.0,11580.9403,90.0,False
1.0,10.7354,1.0,4.0,22.0,7210.8086,5.0,False
0.0,23.107,1.0,2.0,22.0,22783.9003,92.0,False
1.0,9.3496,1.0,4.0,13.0,2874.3582,10.0,False
0.0,17.9407,1.0,1.0,9.0,27218.1221,25.0,False
1.0,19.9093,0.0,4.0,19.0,10315.9075,64.0,False
0.0,8.6732,1.0,2.0,2.0,34918.7073,61.0,False
1.0,28.1812,1.0,2.0,10.0,2411.5789,24.0,False
1.0,39.8363,1.0,2.0,2.0,8156.4048,65.0,False
1.0,46.0967,0.0,2.0,1.0,7689.904,15.0,False
1.0,24.2794,1.0,1.0,1.0,9192.1313,32.0,False
1.0,49.6366,0.0,3.0,8.0,8280.7152,16.0,False
0.0,45.965,1.0,3.0,4.0,11349.0696,51.0,False
0.0,17.6276,1.0,3.0,1.0,24792.991,60.0,False
0.0,44.955,1.0,3.0,0.0,28705.3172,81.0,False
1.0,21.0855,1.0,2.0,10.0,9709.7197,37.0,False
1.0,26.3122,0.0,3.0,5.0,1402.5459,61.0,False
1.0,18.4406,0.0,2.0,23.0,18459.5663,93.0,False
1.0,38.5349,1.0,1.0,12.0,10558.2593,65.0,False
1.0,27.8454,0.0,4.0,0.0,14030.5102,93.0,False
1.0,28.9201,0.0,3.0,23.0,10280.7106,25.0,False
1.0,19.1158,1.0,2.0,7.0,23728.9127,87.0,False
1.0,45.3233,0.0,1.0,0.0,8422.2002,66.0,False
0.0,19.4009,0.0,1.0,22.0,5229.925,34.0,False
1.0,21.5568,0.0,1.0,20.0,12916.7153,64.0,False
0.0,47.6872,0.0,4.0,16.0,22299.6544,75.0,False
1.0,12.6461,0.0,4.0,16.0,21378.4288,32.0,False
0.0,32.6593,1.0,2.0,4.0,19209.1559,35.0,False
1.0,15.8269,1.0,3.0,8.0,35989.4083,83.0,False
1.0,11.2481,0.0,2.0,10.0,37693.788,96.0,False
0.0,10.8238,0.0,3.0,13.0,23367.7735,77.0,False
0.0,17.9044,1.0,4.0,16.0,37979.9774,99.0,False
0.0,39.5991,0.0,2.0,8.0,4430.4376,79.0,False
0.0,20.6301,1.0,3.0,6.0,19680.2029,57.0,False
1.0,38.537,1.0,2.0,10.0,32938.1941,45.0,False
1.0,33.4432,0.0,2.0,14.0,32024.9646,1.0,False
0.0,33.5247,1.0,2.0,9.0,6881.7074,19.0,False
0.0,11.1235,1.0,3.0,13.0,29139.0417,14.0,False
1.0,11.5254,0.0,3.0,4.0,8711.5838,41.0,False
0.0,5.1651,1.0,4.0,3.0,26183.3098,96.0,False
1.0,33.3317,1.0,4.0,16.0,4074.012,24.0,False
1.0,34.4354,1.0,2.0,12.0,21637.9721,7.0,False
0.0,8.5385,0.0,3.0,10.0,1401.1133,78.0,False
0.0,39.9113,1.0,4.0,22.0,39672.4751,5.0,False
0.0,49.3066,1.0,4.0,7.0,25512.5611,32.0,False
1.0,37.8681,0.0,2.0,3.0,37218.9757,7.0,False
1.0,13.6487,0.0,1.0,21.0,23815.1707,46.0,False
1.0,10.1381,0.0,4.0,12.0,32786.7533,22.0,False
0.0,43.4389,1.0,1.0,19.0,35209.5594,80.0,False
0.0,46.8584,0.0,2.0,1.0,2613.2012,42.0,False
1.0,6.5665,0.0,1.0,22.0,17769.3655,46.0,False
1.0,39.1546,0.0,1.0,20.0,8651.3843,76.0,False
1.0,29.5235,0.0,4.0,3.0,28551.055,39.0,False
0.0,29.7571,1.0,1.0,21.0,24826.054,5.0,False
1.0,32.4955,0.0,4.0,5.0,29078.8114,98.0,False
1.0,20.451,1.0,1.0,20.0,14806.8185,25.0,False
1.0,16.0459,0.0,4.0,23.0,13327.9731,42.0,False
0.0,32.9841,1.0,2.0,4.0,31741.5398,23.0,False
1.0,25.9586,1.0,4.0,3.0,10844.9124,71.0,False
0.0,43.5615,0.0,4.0,11.0,18465.5567,21.0,False
1.0,10.4617,1.0,4.0,20.0,23454.0825,34.0,False
1.0,11.949,0.0,3.0,17.0,21874.2425,73.0,False
0.0,21.7862,1.0,3.0,11.0,12888.9742,45.0,False
0.0,28.7126,0.0,2.0,17.0,28118.8094,53.0,False
0.0,23.8182,0.0,2.0,19.0,25930.5566,62.0,False
1.0,41.7237,1.0,3.0,4.0,9726.6199,100.0,False
1.0,30.0928,1.0,4.0,0.0,39892.0603,10.0,False
0.0,24.5974,0.0,1.0,17.0,39991.7542,84.0,False
1.0,32.4517,1.0,1.0,6.0,18008.1519,83.0,False
0.0,46.5109,1.0,1.0,18.0,18118.6004,42.0,False
1.0,11.148,0.0,1.0,10.0,12839.9303,69.0,False
0.0,35.7066,1.0,4.0,23.0,10803.7325,83.0,False
1.0,25.3197,0.0,1.0,4.0,11049.2736,70.0,False
0.0,9.855,0.0,3.0,0.0,7102.2186,55.0,False
0.0,45.5181,0.0,4.0,15.0,35118.6015,97.0,False
1.0,30.1148,0.0,4.0,17.0,18488.4184,45.0,False
1.0,14.5712,0.0,4.0,22.0,20428.7983,79.0,False
1.0,30.9884,1.0,1.0,19.0,6309.5764,99.0,False
0.0,42.9919,1.0,3.0,22.0,19988.8739,56.0,False
1.0,12.8274,1.0,4.0,22.0,23874.384,7.0,False
0.0,46.1432,0.0,1.0,1.0,36170.9239,99.0,False
1.0,36.0559,1.0,2.0,1.0,5870.2824,77.0,False
1.0,19.323,0.0,1.0,23.0,25808.1016,25.0,False
1.0,27.6664,0.0,2.0,19.0,37606.0963,95.0,False
1.0,32.3842,0.0,3.0,19.0,13264.2098,13.0,False
0.0,31.7468,0.0,1.0,1.0,35868.1052,32.0,False
0.0,14.7215,0.0,2.0,5.0,23591.3032,12.0,False
0.0,10.2349,0.0,3.0,20.0,5896.8319,17.0,False
0.0,33.6541,1.0,2.0,2.0,25480.1774,5.0,False
1.0,34.0823,1.0,2.0,21.0,14237.1571,8.0,False
1.0,25.0072,1.0,3.0,6.0,1386.1065,73.0,False
0.0,24.1082,1.0,3.0,1.0,14112.4559,92.0,False
0.0,46.3246,1.0,2.0,5.0,15099.0855,70.0,False
1.0,13.1504,0.0,2.0,3.0,33050.3032,85.0,False
1.0,36.135,0.0,2.0,16.0,3263.1114,21.0,False
0.0,44.136,1.0,1.0,9.0,21913.7004,40.0,False
1.0,5.716,0.0,2.0,1.0,15570.7124,60.0,False
0.0,25.9773,1.0,1.0,8.0,29060.9277,51.0,False
0.0,32.9542,0.0,2.0,16.0,13448.983,32.0,False
1.0,25.9229,1.0,3.0,15.0,6770.324,98.0,False
1.0,38.7907,1.0,1.0,16.0,31921.0238,2.0,False
0.0,42.7356,0.0,2.0,20.0,24768.3962,54.0,False
1.0,49.9152,0.0,2.0,6.0,24255.3297,45.0,False
1.0,38.8729,0.0,4.0,7.0,10128.5613,5.0,False
0.0,36.7226,0.0,1.0,6.0,13116.7034,54.0,False
1.0,11.5708,1.0,4.0,21.0,34022.7301,5.0,False
1.0,44.7369,0.0,1.0,12.0,28176.9699,20.0,False
0.0,42.1501,1.0,1.0,13.0,32903.006,83.0,False
0.0,15.6842,1.0,3.0,9.0,36016.2149,54.0,False
0.0,22.6891,1.0,1.0,18.0,8817.8885,82.0,False
0.0,6.0069,1.0,4.0,15.0,18271.1466,68.0,False
1.0,33.5366,0.0,3.0,14.0,16975.3215,30.0,False
1.0,34.5117,0.0,3.0,12.0,39466.7757,10.0,False
0.0,15.549,0.0,3.0,19.0,32850.3249,14.0,False
0.0,43.1343,0.0,1.0,3.0,30031.429,71.0,False
0.0,17.1806,1.0,4.0,11.0,31259.4339,25.0,False
0.0,49.4945,0.0,3.0,21.0,21407.2183,69.0,False
0.0,7.3404,0.0,1.0,13.0,16955.0697,40.0,False
1.0,48.539,0.0,4.0,22.0,14225.3598,5.0,False
1.0,44.6854,1.0,1.0,3.0,15410.9436,91.0,False
1.0,42.5956,1.0,2.0,19.0,9248.0144,96.0,False
1.0,11.1307,1.0,3.0,21.0,8265.2911,99.0,False
0.0,8.0376,0.0,4.0,16.0,12154.2955,36.0,False
1.0,15.2049,0.0,4.0,20.0,26680.5819,34.0,False
1.0,17.186,0.0,4.0,3.0,24492.7628,40.0,False
1.0,47.4821,0.0,4.0,2.0,1244.3083,74.0,False
1.0,5.0298,0.0,2.0,18.0,12906.4629,100.0,False
1.0,20.2596,0.0,2.0,9.0,5351.5115,6.0,False
1.0,12.8103,0.0,2.0,14.0,19286.7155,50.0,False
1.0,17.2005,0.0,2.0,3.0,16518.1493,32.0,False
0.0,22.0063,0.0,1.0,3.0,39704.5074,48.0,False
0.0,13.4182,1.0,2.0,9.0,21246.1778,23.0,False
1.0,26.8073,1.0,4.0,8.0,35592.0285,43.0,False
0.0,46.7971,0.0,1.0,18.0,32071.4853,77.0,False
1.0,44.207,1.0,2.0,5.0,5956.1801,46.0,False
1.0,44.4248,1.0,3.0,15.0,3579.8091,5.0,False
0.0,13.1689,0.0,1.0,13.0,36334.4379,71.0,False
1.0,49.6718,0.0,4.0,17.0,23603.6897,46.0,False
1.0,5.7723,0.0,3.0,15.0,29526.8455,67.0,False
1.0,43.5512,0.0,1.0,17.0,23244.3225,9.0,False
0.0,30.0256,1.0,4.0,14.0,26120.2855,59.0,False
1.0,20.6489,1.0,1.0,10.0,22849.3982,17.0,False
0.0,26.7261,0.0,1.0,16.0,26999.0798,55.0,False
1.0,39.2631,1.0,4.0,6.0,36704.4437,50.0,False
0.0,29.0443,0.0,4.0,3.0,13853.6029,24.0,False
0.0,43.4191,0.0,1.0,21.0,10477.2134,7.0,False
0.0,43.848,1.0,1.0,19.0,6107.8722,61.0,False
0.0,28.8277,1.0,3.0,3.0,37643.1973,96.0,False
1.0,36.7602,1.0,3.0,10.0,5473.1999,14.0,False
1.0,7.2081,1.0,1.0,20.0,10398.1368,50.0,False
0.0,44.5449,0.0,1.0,13.0,16303.8685,68.0,False
1.0,33.9524,1.0,2.0,9.0,16983.7219,34.0,False
1.0,47.1159,0.0,1.0,7.0,25775.1878,12.0,False
